filename,category,coverage,weight,status,mode_a_sev,mode_b_sev,mode_c_sev,mode_d_sev,mode_a_grade,mode_b_grade,mode_c_grade,mode_d_grade
MLN_1731067479257,MLN,0.4543,0.7,processed,45.7008,69.38,69.3816,70.133,3,4,4,4
MLN_1728292754530,MLN,0.4356,0.7,processed,38.9839,60.4844,60.4747,61.7603,3,4,4,4
MLN_1731576481762,MLN,0.4334,0.7,processed,30.4449,40.496,40.4958,42.7097,3,3,3,3
MLN_1726653767665,MLN,0.3985,0.7,processed,36.9204,67.0779,67.0788,68.7222,3,4,4,4
MLN_1729518858244,MLN,0.4613,0.7,processed,48.5418,81.112,81.0711,82.3543,3,5,5,5
MLN_1730452215040,MLN,0.4601,0.7,processed,37.8543,88.018,87.9966,89.2001,3,5,5,5
MLN_1726491517109,MLN,0.2715,0.7,processed,15.2498,23.7922,23.7898,24.3854,2,2,2,2
MLN_1726819931767,MLN,0.3778,0.7,processed,48.6964,95.1875,95.1868,95.8122,3,5,5,5
MLN_1729675609097,MLN,0.3409,0.7,processed,39.6819,98.3623,98.3638,98.7296,3,5,5,5
MLN_2194,MLN,0.4323,0.7,processed,10.2806,10.3818,10.3763,13.4855,2,2,2,2
MLN_1729589411073,MLN,0.499,0.7,processed,58.1247,95.544,95.5435,96.0549,4,5,5,5
MLN_1727335034499,MLN,0.3272,0.7,processed,32.7589,82.3579,82.3615,83.4982,3,5,5,5
MLN_1721816706056,MLN,0.4635,0.7,processed,50.381,94.3664,94.3667,95.0976,4,5,5,5
MLN_1727090021542,MLN,0.5879,1.0,processed,48.753,59.979,59.9853,60.9715,3,4,4,4
MLN_1726059091141,MLN,0.3429,0.7,processed,31.4093,75.3642,75.3647,77.7117,3,5,5,5
MLN_1712050302694,MLN,0.3165,0.7,processed,29.8369,79.3767,79.3716,80.1017,3,5,5,5
MLN_1727865789213,MLN,0.6256,1.0,processed,58.4772,79.2856,79.2907,79.6652,4,5,5,5
MLN_1727687243764,MLN,0.551,1.0,processed,60.3986,89.6611,89.6601,90.6831,4,5,5,5
MLN_Image_595,MLN,0.75,1.0,processed,0.3633,3.181,3.1819,3.4423,1,1,1,1
MLN_1728385479552,MLN,0.5848,1.0,processed,22.2818,31.9376,31.9567,32.6963,2,3,3,3
MLN_1731071503092,MLN,0.4999,0.7,processed,42.3129,75.6553,75.6561,77.2605,3,5,5,5
MLN_1729516831464,MLN,0.2013,0.3,processed,24.6195,68.0749,68.072,68.7565,2,4,4,4
MLN_1730374773927,MLN,0.2867,0.7,processed,24.5882,47.4206,47.4227,48.488,2,3,3,3
MLN_1731590687030,MLN,0.3595,0.7,processed,40.9537,64.3411,64.3407,65.0572,3,4,4,4
MLN_1729250404301,MLN,0.5458,1.0,processed,27.4607,44.9191,44.9239,46.2431,3,3,3,3
MLN_1423,MLN,,,filtered_bouncer,,,,,,,,
MLN_1728039932776,MLN,0.4186,0.7,processed,18.369,36.3305,36.3692,37.9882,2,3,3,3
MLN_Image_197,MLN,0.6771,1.0,processed,24.6273,28.0356,28.0423,30.139,2,3,3,3
MLN_1730376964068,MLN,0.343,0.7,processed,42.74,89.986,89.9232,90.6351,3,5,5,5
MLN_1726480835304,MLN,0.5181,1.0,processed,19.105,40.0317,39.9782,42.7506,2,3,3,3
MLN_1729254064431,MLN,0.4505,0.7,processed,26.1763,53.6999,53.7207,54.9344,3,4,4,4
MLN_1728109274982,MLN,0.3135,0.7,processed,33.0346,73.8847,73.8816,75.6529,3,4,4,5
MLN_1711532933157,MLN,0.2888,0.7,processed,33.4322,91.1242,91.1131,92.061,3,5,5,5
MLN_1726486028460,MLN,0.3623,0.7,processed,36.7164,63.2507,63.2931,64.8899,3,4,4,4
MLN_1727691134922,MLN,0.5409,1.0,processed,52.1211,71.8928,71.8898,72.3434,4,4,4,4
MLN_1727686122010,MLN,0.3862,0.7,processed,47.4158,96.3206,96.3548,96.7232,3,5,5,5
MLN_1726744915614,MLN,0.3043,0.7,processed,11.806,31.3271,31.3276,32.4803,2,3,3,3
MLN_1729255058625,MLN,0.3362,0.7,processed,43.5264,90.224,90.2328,91.2126,3,5,5,5
MLN_1727155227767,MLN,0.4077,0.7,processed,57.7256,98.6558,98.6551,98.8716,4,5,5,5
MLN_1728646077710,MLN,0.511,1.0,processed,56.9291,99.665,99.665,99.7782,4,5,5,5
MLN_1728297212522,MLN,0.549,1.0,processed,65.9977,94.157,94.143,94.5497,4,5,5,5
MLN_1729435575640,MLN,,,filtered_bouncer,,,,,,,,
MLN_1727436088979,MLN,0.6809,1.0,processed,71.956,97.662,97.6624,97.9093,4,5,5,5
MLN_1730721316248,MLN,0.3265,0.7,processed,22.6204,42.5818,42.5808,43.9626,2,3,3,3
MLN_1726056423668,MLN,0.3727,0.7,processed,13.0843,33.4925,33.4941,35.1463,2,3,3,3
MLN_1730721151339,MLN,0.3098,0.7,processed,14.8522,31.787,31.792,32.68,2,3,3,3
MLN_1727165523943,MLN,0.3655,0.7,processed,25.0161,51.526,51.5224,54.1031,3,4,4,4
MLN_2709,MLN,0.9517,1.0,processed,85.1028,89.5658,89.5657,90.485,5,5,5,5
MLN_1730972349074,MLN,0.4552,0.7,processed,50.7656,80.7914,80.7884,82.3157,4,5,5,5
MLN_1726226061299,MLN,0.4746,0.7,processed,10.5574,20.9521,20.9336,22.8757,2,2,2,2
MLN_1727090439898,MLN,0.3193,0.7,processed,32.4882,91.8761,91.8787,92.9212,3,5,5,5
MLN_1723804932660,MLN,0.4864,0.7,processed,60.6433,96.4973,96.4962,96.8575,4,5,5,5
MLN_1727345547605,MLN,0.4111,0.7,processed,43.6536,97.5476,97.5463,97.9747,3,5,5,5
MLN_Image_2617,MLN,0.75,1.0,processed,64.6876,89.9864,89.9838,90.344,4,5,5,5
MLN_1728644397553,MLN,0.3759,0.7,processed,32.0742,65.6198,65.6286,67.4204,3,4,4,4
MLN_1729255248679,MLN,0.3923,0.7,processed,32.0268,72.4061,72.4363,74.279,3,4,4,4
MLN_1726129107926,MLN,0.4159,0.7,processed,34.1522,72.5661,72.5653,74.7637,3,4,4,4
MLN_193,MLN,0.6727,1.0,processed,59.8987,68.2564,68.2509,70.9113,4,4,4,4
MLN_1730212348346,MLN,0.7217,1.0,processed,18.611,27.7888,27.7899,29.3458,2,3,3,3
MLN_1728463373056,MLN,0.3134,0.7,processed,16.0634,34.5106,34.508,37.1659,2,3,3,3
MLN_1727093856033,MLN,0.4481,0.7,processed,53.4946,95.6366,95.6491,95.9758,4,5,5,5
MLN_1727343728530,MLN,0.3921,0.7,processed,44.2648,82.3423,82.276,83.3386,3,5,5,5
MLN_1727871138337,MLN,0.3322,0.7,processed,48.2733,85.0807,85.0496,86.0403,3,5,5,5
MLN_1728032043566,MLN,0.3111,0.7,processed,6.4672,13.9483,13.9464,14.6792,1,2,2,2
MLN_Image_118,MLN,1.0,1.0,processed,16.6836,8.4714,8.4798,8.8249,2,1,1,1
MLN_1727088736516,MLN,0.4071,0.7,processed,32.2521,54.9043,54.9066,55.5819,3,4,4,4
MLN_1730202178498,MLN,0.472,0.7,processed,44.8424,60.6306,60.6329,61.4314,3,4,4,4
MLN_1730379343271,MLN,0.3181,0.7,processed,33.4833,74.8433,74.8422,76.6956,3,4,4,5
MLN_1727266424050,MLN,0.353,0.7,processed,45.8871,88.2982,88.3042,89.0922,3,5,5,5
MLN_1727174496180,MLN,0.3303,0.7,processed,44.4593,98.0129,98.0149,98.5049,3,5,5,5
MLN_1729497251824,MLN,0.3836,0.7,processed,21.6384,47.1239,47.1092,49.0859,2,3,3,3
MLN_1727860201793,MLN,0.4709,0.7,processed,61.071,98.7734,98.7738,99.0597,4,5,5,5
MLN_1726751775593,MLN,0.3982,0.7,processed,5.5845,17.3177,17.3184,18.4527,1,2,2,2
MLN_Image_3577,MLN,0.75,1.0,processed,70.4887,96.8958,96.8988,97.1831,4,5,5,5
MLN_1727860328530,MLN,0.3631,0.7,processed,42.5614,80.2039,80.2048,81.4931,3,5,5,5
MLN_1726648054149,MLN,0.2729,0.7,processed,12.6686,32.1786,32.18,33.1773,2,3,3,3
MLN_1722436617115,MLN,0.332,0.7,processed,30.8623,84.9542,84.9528,86.1828,3,5,5,5
MLN_1728560305231,MLN,0.4009,0.7,processed,37.3353,79.2955,79.307,80.4557,3,5,5,5
MLN_1727698387780,MLN,0.4619,0.7,processed,51.9635,90.1199,90.1196,90.6998,4,5,5,5
MLN_1730967860765,MLN,0.4985,0.7,processed,34.8107,58.8252,58.825,60.1503,3,4,4,4
MLN_1729768250571,MLN,0.2879,0.7,processed,24.0024,61.1146,61.1147,62.615,2,4,4,4
MLN_1727867756252,MLN,0.4651,0.7,processed,61.6478,95.5686,95.5699,96.0648,4,5,5,5
MLN_1811,MLN,0.8281,1.0,processed,75.4291,91.9052,91.9021,93.4341,5,5,5,5
MLN_Image_2912,MLN,0.75,1.0,processed,41.6632,63.4249,63.4191,64.5543,3,4,4,4
MLN_1729166289135,MLN,0.443,0.7,processed,61.4484,88.5979,88.6537,89.3741,4,5,5,5
MLN_1730451537266,MLN,0.4509,0.7,processed,30.4281,60.069,60.0684,62.0019,3,4,4,4
MLN_1730192302713,MLN,0.3548,0.7,processed,26.8295,46.7848,46.7858,48.8371,3,3,3,3
MLN_1728649172559,MLN,0.3038,0.7,processed,36.09,66.0536,66.0842,66.5978,3,4,4,4
MLN_1727696867002,MLN,0.4161,0.7,processed,50.5099,95.0556,95.0625,95.3712,4,5,5,5
MLN_1729159620379,MLN,0.3699,0.7,processed,12.3402,29.4648,29.4672,31.9479,2,3,3,3
MLN_1727436080161,MLN,0.3774,0.7,processed,54.8748,97.7628,97.7646,98.1521,4,5,5,5
MLN_1729594310349,MLN,0.3261,0.7,processed,12.8499,27.2295,27.2338,28.8911,2,3,3,3
MLN_1731148795870,MLN,0.4456,0.7,processed,57.9488,96.626,96.6431,97.1909,4,5,5,5
MLN_1726747630463,MLN,0.5042,1.0,processed,9.8832,20.4621,20.4616,22.0576,1,2,2,2
MLN_1726045968689,MLN,0.199,0.3,processed,23.2499,95.227,95.2265,96.4065,2,5,5,5
MLN_1729165301495,MLN,0.3398,0.7,processed,23.0478,49.0759,49.0815,50.4293,2,3,3,4
MLN_1732003580855,MLN,0.2829,0.7,processed,13.5441,30.5373,30.542,33.1901,2,3,3,3
MLN_1729071683411,MLN,0.3775,0.7,processed,37.1749,85.6239,85.6081,86.8285,3,5,5,5
MLN_1727165681158,MLN,0.6155,1.0,processed,60.798,87.5757,87.5759,88.1597,4,5,5,5
MLN_1729165324506,MLN,0.3833,0.7,processed,23.2223,37.0283,37.0337,38.5326,2,3,3,3
MLN_2623,MLN,0.0003,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
MLN_1729251492835,MLN,0.4668,0.7,processed,35.0954,63.2918,63.2964,65.5975,3,4,4,4
MLN_1728561051795,MLN,0.2674,0.7,processed,22.3463,62.1861,62.1904,63.6376,2,4,4,4
MLN_1727700105019,MLN,0.3669,0.7,processed,38.4742,94.0098,94.0112,95.0154,3,5,5,5
MLN_1729070990555,MLN,0.4777,0.7,processed,43.2919,79.5859,79.5951,80.7917,3,5,5,5
MLN_1731670154319,MLN,0.5716,1.0,processed,42.5583,64.8359,64.8584,65.4127,3,4,4,4
MLN_1726743119365,MLN,0.4062,0.7,processed,8.3805,23.0146,23.0149,24.5377,1,2,2,2
MLN_1730200602500,MLN,0.2563,0.7,processed,20.2688,54.4932,54.4862,56.3032,2,4,4,4
MLN_1721808578048,MLN,0.3615,0.7,processed,44.6336,85.5641,85.5596,86.6329,3,5,5,5
MLN_1729068610787,MLN,0.3992,0.7,processed,30.8477,41.5374,41.5404,42.8125,3,3,3,3
MLN_439,MLN,0.6235,1.0,processed,46.6025,53.098,53.1044,56.1965,3,4,4,4
MLN_1728633519997,MLN,0.3402,0.7,processed,33.6399,82.0227,82.0268,83.8149,3,5,5,5
MLN_1728385364971,MLN,0.7178,1.0,processed,69.7244,92.3371,92.3487,92.6991,4,5,5,5
MLN_1727189040036,MLN,0.5168,1.0,processed,52.6316,83.1278,83.1375,84.9971,4,5,5,5
MLN_1726573169306,MLN,0.5439,1.0,processed,33.6754,43.7779,44.1354,44.696,3,3,3,3
MLN_1728477311729,MLN,0.2357,0.3,processed,40.0637,98.689,98.6902,99.0342,3,5,5,5
MLN_1728044551549,MLN,0.5332,1.0,processed,38.0845,44.7543,44.7459,45.6069,3,3,3,3
MLN_1727256382940,MLN,0.3801,0.7,processed,31.5647,46.7783,46.7839,48.2812,3,3,3,3
MLN_1730372657100,MLN,0.3521,0.7,processed,54.5373,97.4879,97.4857,97.9848,4,5,5,5
MLN_1728641399925,MLN,0.4799,0.7,processed,33.2855,57.8785,57.8814,58.6089,3,4,4,4
MLN_Image_3030,MLN,0.75,1.0,processed,66.0789,78.2797,78.2823,79.0223,4,5,5,5
MLN_1728037016813,MLN,0.4601,0.7,processed,63.4338,98.3785,98.3788,98.7448,4,5,5,5
MLN_1730709340813,MLN,0.4646,0.7,processed,37.0377,75.2654,75.3396,76.2431,3,5,5,5
MLN_1726221509608,MLN,0.4487,0.7,processed,13.0931,20.8006,20.8084,22.7003,2,2,2,2
MLN_1728984374412,MLN,0.4388,0.7,processed,31.0734,73.3831,73.3822,74.3676,3,4,4,4
MLN_1724313630896,MLN,0.4542,0.7,processed,23.54,52.3986,52.3963,54.9689,2,4,4,4
MLN_1728298351625,MLN,0.3894,0.7,processed,49.0481,79.0484,79.0536,79.976,3,5,5,5
MLN_1727160646638,MLN,0.2499,0.3,processed,26.0744,62.9193,62.9225,64.3905,3,4,4,4
MLN_1727170837192,MLN,0.5281,1.0,processed,61.0853,91.4087,91.4006,92.4343,4,5,5,5
MLN_1730298421046,MLN,0.5012,1.0,processed,25.5869,33.3379,33.3293,34.164,3,3,3,3
MLN_1726475307282,MLN,0.4226,0.7,processed,53.241,77.7107,77.7093,78.7293,4,5,5,5
MLN_1726046220602,MLN,0.3201,0.7,processed,29.9097,90.9985,91.0002,91.9925,3,5,5,5
MLN_1730793269806,MLN,0.4948,0.7,processed,46.5117,78.3863,78.4211,79.0338,3,5,5,5
MLN_1729673240565,MLN,0.3514,0.7,processed,17.7551,31.0379,31.0327,33.1369,2,3,3,3
MLN_Image_3049,MLN,0.9995,1.0,processed,42.3594,49.7736,49.992,50.3605,3,3,3,4
MLN_1726826475940,MLN,0.3306,0.7,processed,24.4058,55.7535,55.755,57.2214,2,4,4,4
MLN_1728374621370,MLN,0.5037,1.0,processed,30.7733,39.8359,39.841,41.2309,3,3,3,3
MLN_1730793778205,MLN,0.3946,0.7,processed,42.8855,80.9309,80.8857,82.3691,3,5,5,5
MLN_Image_3554,MLN,0.0,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
MLN_1729687458184,MLN,0.3068,0.7,processed,28.258,64.341,64.3592,67.2001,3,4,4,4
MLN_1729512556832,MLN,0.3977,0.7,processed,54.634,97.4195,97.4192,97.9281,4,5,5,5
MLN_1729091632308,MLN,0.2579,0.7,processed,23.9476,71.9015,71.9077,73.0137,2,4,4,4
MLN_1728731586083,MLN,0.3682,0.7,processed,33.0193,66.6236,66.6333,67.5391,3,4,4,4
MLN_1731666013986,MLN,0.4078,0.7,processed,57.5587,94.5867,94.5873,95.1984,4,5,5,5
MLN_1724054140619,MLN,0.4145,0.7,processed,17.1356,36.59,36.5891,38.9052,2,3,3,3
MLN_1726131180209,MLN,0.4334,0.7,processed,43.3385,77.9177,77.9149,79.8975,3,5,5,5
MLN_1726914610968,MLN,0.5758,1.0,processed,38.8902,55.2343,55.2372,56.8497,3,4,4,4
MLN_1730189221291,MLN,0.2655,0.7,processed,39.4971,80.8879,80.9108,81.7843,3,5,5,5
MLN_1727091148295,MLN,0.4121,0.7,processed,53.7253,93.4831,93.4812,94.0348,4,5,5,5
MLN_1712656037624,MLN,0.5615,1.0,processed,53.31,96.7964,96.7978,97.5163,4,5,5,5
MLN_1723284850230,MLN,0.4265,0.7,processed,55.4596,98.4285,98.4297,98.8177,4,5,5,5
MLN_1729677829710,MLN,0.2828,0.7,processed,26.2578,59.276,59.2775,61.1381,3,4,4,4
MLN_1723105252000,MLN,0.5746,1.0,processed,58.4233,94.1241,94.108,94.642,4,5,5,5
MLN_1730196990533,MLN,0.3263,0.7,processed,25.6008,61.6379,61.631,63.9359,3,4,4,4
MLN_1726054848629,MLN,0.3883,0.7,processed,35.5879,65.5344,65.5325,67.3688,3,4,4,4
MLN_1728467209763,MLN,0.4063,0.7,processed,41.0457,89.1369,89.1674,89.7351,3,5,5,5
MLN_1727089672976,MLN,0.432,0.7,processed,33.8287,68.9456,68.9416,70.957,3,4,4,4
MLN_1729510087591,MLN,0.4505,0.7,processed,43.0257,81.5586,81.5497,83.1268,3,5,5,5
MLN_1729851788579,MLN,0.4653,0.7,processed,33.4071,49.9497,49.9466,51.1008,3,3,3,4
MLN_1728723854780,MLN,0.4016,0.7,processed,49.9467,96.7185,96.7194,97.0438,3,5,5,5
MLN_1729585992605,MLN,0.2893,0.7,processed,34.5305,91.0425,91.0385,91.6573,3,5,5,5
MLN_1730457763535,MLN,0.6435,1.0,processed,44.5275,62.0907,62.0927,63.1041,3,4,4,4
MLN_1727094620792,MLN,0.4075,0.7,processed,39.9051,79.9276,79.8833,80.5515,3,5,5,5
MLN_1726133198391,MLN,0.2213,0.3,processed,21.6597,69.741,69.7457,72.2885,2,4,4,4
MLN_1726662354224,MLN,0.4138,0.7,processed,25.2319,44.3094,44.3074,46.3637,3,3,3,3
MLN_1727271478964,MLN,0.4184,0.7,processed,35.0337,64.7071,64.6903,66.538,3,4,4,4
MLN_1727264429044,MLN,0.428,0.7,processed,51.0355,84.4245,84.4238,85.2355,4,5,5,5
MLN_1726480913378,MLN,0.2975,0.7,processed,39.1085,87.6978,87.7033,89.0457,3,5,5,5
MLN_1726582760758,MLN,0.4458,0.7,processed,17.4314,28.2918,28.2968,30.2884,2,3,3,3
MLN_1729598206198,MLN,0.5471,1.0,processed,29.3694,27.1357,27.1335,27.5186,3,3,3,3
MLN_1728487902081,MLN,0.3655,0.7,processed,43.7613,94.3247,94.3279,94.9321,3,5,5,5
MLN_1713189745571,MLN,0.6903,1.0,processed,69.0105,95.7712,95.6528,95.9916,4,5,5,5
MLN_Image_637,MLN,0.0,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
MLN_Image_1109,MLN,0.0681,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
MLN_1730794964111,MLN,0.3479,0.7,processed,19.4964,43.46,43.4603,45.0422,2,3,3,3
MLN_1726130499530,MLN,0.4571,0.7,processed,24.3765,89.0552,89.0601,90.4607,2,5,5,5
MLN_1729779399468,MLN,0.2367,0.3,processed,9.0814,29.2827,29.2831,30.9014,1,3,3,3
MLN_1728652882524,MLN,0.5943,1.0,processed,44.7741,86.5365,86.5104,87.3336,3,5,5,5
MLN_1728031470419,MLN,0.4218,0.7,processed,54.228,97.2474,97.2508,97.5625,4,5,5,5
MLN_1727177998125,MLN,0.4416,0.7,processed,38.4245,61.3046,61.3117,62.8174,3,4,4,4
MLN_1727439323590,MLN,0.3306,0.7,processed,34.2754,76.4664,76.4711,78.9907,3,5,5,5
MLN_1727270584477,MLN,0.4866,0.7,processed,64.8079,96.7383,96.739,97.2575,4,5,5,5
MLN_1727173040719,MLN,0.5199,1.0,processed,64.4417,95.1777,95.1763,95.586,4,5,5,5
MLN_1730279044412,MLN,0.3855,0.7,processed,56.982,98.8116,98.8147,99.1523,4,5,5,5
MLN_732,MLN,0.6769,1.0,processed,49.4819,73.8067,73.812,76.8269,3,4,4,5
MLN_1728648076210,MLN,0.6585,1.0,processed,55.1525,77.6454,77.6487,78.1706,4,5,5,5
MLN_1730198676153,MLN,0.2803,0.7,processed,40.5333,98.5243,98.5257,98.9239,3,5,5,5
MLN_3097,MLN,0.7519,1.0,processed,75.3064,93.6578,93.659,94.6362,5,5,5,5
MLN_1729170118748,MLN,0.3362,0.7,processed,23.8268,45.6796,45.6796,46.817,2,3,3,3
MLN_1727863536019,MLN,0.4136,0.7,processed,50.8359,91.3525,91.3546,91.9595,4,5,5,5
MLN_1387,MLN,0.9795,1.0,processed,21.5999,14.1448,14.1442,15.9213,2,2,2,2
MLN_1726225709648,MLN,0.502,1.0,processed,4.754,9.4604,9.4634,10.5703,1,1,1,2
MLN_1727087430897,MLN,0.3823,0.7,processed,51.0004,98.5666,98.5659,98.9614,4,5,5,5
MLN_1728563867334,MLN,0.3042,0.7,processed,24.044,86.1023,86.1001,86.9876,2,5,5,5
MLN_1721826748347,MLN,0.3676,0.7,processed,46.9653,73.5817,73.583,73.9176,3,4,4,4
MLN_1731668822848,MLN,0.3719,0.7,processed,21.5558,43.7073,43.6988,44.7675,2,3,3,3
MLN_1726219486897,MLN,0.6764,1.0,processed,44.395,61.1218,60.9916,61.9545,3,4,4,4
MLN_1728110457146,MLN,0.2507,0.7,processed,41.1726,96.8112,96.7824,97.1505,3,5,5,5
MLN_1727425867025,MLN,0.7538,1.0,processed,40.319,44.6008,44.6007,45.3366,3,3,3,3
MLN_97,MLN,0.7473,1.0,processed,65.8761,78.8606,78.8592,80.3325,4,5,5,5
MLN_1730725693447,MLN,0.5781,1.0,processed,49.7503,61.1586,61.1602,61.8668,3,4,4,4
MLN_1729501159575,MLN,0.4481,0.7,processed,35.6102,50.8894,50.8874,51.6005,3,4,4,4
MLN_1726835586926,MLN,0.3984,0.7,processed,49.1723,86.2183,86.2166,87.1112,3,5,5,5
MLN_1730716505524,MLN,0.4697,0.7,processed,25.1268,46.0203,45.9642,47.7144,3,3,3,3
MLN_Image_695,MLN,0.75,1.0,processed,1.9102,7.2797,7.2793,7.7984,1,1,1,1
MLN_1728551056501,MLN,0.593,1.0,processed,62.1925,99.7264,99.7275,99.8516,4,5,5,5
MLN_1729506931600,MLN,0.4981,0.7,processed,27.4062,34.8285,34.8306,35.7462,3,3,3,3
MLN_1727259949076,MLN,0.4192,0.7,processed,31.4093,55.5588,55.5594,56.6169,3,4,4,4
MLN_1729760535659,MLN,0.3276,0.7,processed,16.229,45.1208,45.0878,47.3349,2,3,3,3
MLN_1727091085766,MLN,0.504,1.0,processed,62.3014,95.8348,95.793,96.3332,4,5,5,5
MLN_1727956320692,MLN,0.4135,0.7,processed,30.1839,48.4482,48.4485,49.3194,3,3,3,3
MLN_1726477972853,MLN,0.4972,0.7,processed,20.0963,33.4027,33.3974,33.9807,2,3,3,3
MLN_1726901362413,MLN,0.5356,1.0,processed,37.1092,48.6505,48.6491,50.0393,3,3,3,4
MLN_1726564020836,MLN,0.5032,1.0,processed,63.7033,97.5042,97.5067,97.926,4,5,5,5
MLN_1729588381210,MLN,0.3369,0.7,processed,46.6606,88.96,88.9564,90.2317,3,5,5,5
MLN_293,MLN,0.6678,1.0,processed,7.4373,9.288,9.2834,10.8848,1,1,1,2
MLN_1726150099967,MLN,0.2069,0.3,processed,30.8418,98.4073,98.4067,98.8029,3,5,5,5
MLN_1729142293478,MLN,0.3667,0.7,processed,25.069,45.9922,45.9877,47.8567,3,3,3,3
MLN_1729075800903,MLN,0.4796,0.7,processed,21.7256,30.9914,30.9902,32.7481,2,3,3,3
MLN_1728649217316,MLN,0.3706,0.7,processed,31.7586,63.0916,63.093,65.3612,3,4,4,4
MLN_1728729137177,MLN,0.5514,1.0,processed,60.3235,97.5456,97.5562,97.8643,4,5,5,5
MLN_1727092847258,MLN,0.3873,0.7,processed,52.036,96.9684,96.9697,97.6583,4,5,5,5
MLN_1727766107029,MLN,0.4212,0.7,processed,52.0794,87.484,87.4763,88.3499,4,5,5,5
MLN_1726578297128,MLN,0.4083,0.7,processed,21.9779,29.4926,29.4912,31.7801,2,3,3,3
MLN_1727774357332,MLN,0.4437,0.7,processed,54.5925,94.1126,94.1129,94.5712,4,5,5,5
MLN_1727084457673,MLN,0.6296,1.0,processed,55.1347,77.366,77.3655,78.6034,4,5,5,5
MLN_1729595865804,MLN,0.2674,0.7,processed,35.8459,88.4594,88.4599,89.6457,3,5,5,5
MLN_1726745346472,MLN,0.4917,0.7,processed,18.6876,35.6429,35.6431,38.0535,2,3,3,3
MLN_1730703461257,MLN,0.2449,0.3,processed,29.7243,73.1128,73.1106,74.6364,3,4,4,4
MLN_1728046719727,MLN,0.3677,0.7,processed,44.3996,89.747,89.7081,90.2036,3,5,5,5
MLN_1713358502337,MLN,0.4431,0.7,processed,44.457,72.1572,72.1503,72.5811,3,4,4,4
MLN_1726741034496,MLN,0.4716,0.7,processed,51.4853,83.0618,83.0552,84.8431,4,5,5,5
MLN_1727770351325,MLN,0.4098,0.7,processed,56.6052,99.1685,99.1701,99.3894,4,5,5,5
MLN_1731596138167,MLN,0.4489,0.7,processed,35.366,59.4423,59.4417,60.1455,3,4,4,4
MLN_1730876651076,MLN,0.5673,1.0,processed,52.5918,87.2652,87.2653,88.5642,4,5,5,5
MLN_1727346005607,MLN,0.3351,0.7,processed,41.2062,73.2245,73.2344,75.0029,3,4,4,5
MLN_1726048114579,MLN,0.5977,1.0,processed,19.06,25.3914,25.3935,27.7028,2,3,3,3
MLN_1728042055121,MLN,0.2327,0.3,processed,24.2689,83.4817,83.4912,84.8038,2,5,5,5
MLN_1728123575249,MLN,0.3949,0.7,processed,44.7104,81.4555,81.4593,82.9315,3,5,5,5
MLN_1727686287779,MLN,0.3769,0.7,processed,51.6609,95.0907,95.0904,95.786,4,5,5,5
MLN_1731671535777,MLN,0.546,1.0,processed,61.5765,96.2317,96.2325,96.5981,4,5,5,5
MLN_1727340429385,MLN,0.5657,1.0,processed,55.0486,83.0144,83.0148,83.4316,4,5,5,5
MLN_1729073221184,MLN,0.5294,1.0,processed,26.1423,48.8475,48.8404,51.321,3,3,3,4
MLN_Image_2093,MLN,0.7495,1.0,processed,55.7094,86.121,86.1201,86.9845,4,5,5,5
MLN_1729586429544,MLN,0.2998,0.7,processed,29.4102,65.2155,65.2139,66.1553,3,4,4,4
MLN_1723802679039,MLN,0.4498,0.7,processed,30.3481,52.5531,52.566,54.4823,3,4,4,4
MLN_1190,MLN,0.9998,1.0,processed,17.2684,17.2523,17.2546,18.5273,2,2,2,2
MLN_1728727882221,MLN,0.3985,0.7,processed,20.7235,59.4786,59.4768,61.1209,2,4,4,4
MLN_1728043716553,MLN,0.3399,0.7,processed,42.5458,97.0233,97.0104,97.4929,3,5,5,5
MLN_1194,MLN,0.8101,1.0,processed,32.1085,32.6825,32.6782,34.6683,3,3,3,3
MLN_1727961604077,MLN,0.3768,0.7,processed,52.0656,98.438,98.4394,98.7622,4,5,5,5
MLN_1726226124455,MLN,0.5081,1.0,processed,27.8012,47.3918,47.3864,50.3093,3,3,3,4
MLN_1730202334017,MLN,0.2822,0.7,processed,24.3207,60.6004,60.6051,62.8822,2,4,4,4
MLN_1728462627045,MLN,0.5416,1.0,processed,42.7494,54.8672,54.8661,55.5223,3,4,4,4
MLN_1727268110381,MLN,0.3388,0.7,processed,50.9865,99.6434,99.6438,99.7965,4,5,5,5
MLN_Image_1165,MLN,0.75,1.0,processed,49.5038,83.9984,83.9922,84.909,3,5,5,5
MLN_1729171587969,MLN,0.4446,0.7,processed,41.112,80.9021,80.9189,82.3279,3,5,5,5
MLN_1727089025296,MLN,0.3579,0.7,processed,23.7512,40.0276,40.0096,41.2981,2,3,3,3
MLN_1721035218608,MLN,0.4374,0.7,processed,54.0561,95.6698,95.5344,95.9393,4,5,5,5
MLN_1728295201594,MLN,0.491,0.7,processed,58.1835,95.061,95.0596,95.7018,4,5,5,5
MLN_1727698043021,MLN,0.3635,0.7,processed,36.6391,62.7375,62.7347,64.2557,3,4,4,4
