filename,category,coverage,weight,status,mode_a_sev,mode_b_sev,mode_c_sev,mode_d_sev
1727089476367,MLN,0.5658,1.0,processed,72.192,58.2013,58.2013,0.0
1726309795362,MLN,0.545,1.0,processed,59.02,31.7293,31.7293,0.1211
1729591731270,MLN,0.3488,0.7,processed,79.2602,82.4355,82.4355,0.1747
1726730599596,MLN,0.4441,0.7,processed,39.5747,19.7262,19.7262,0.0
1727351412742,MLN,0.7253,1.0,processed,62.0999,52.0877,52.0877,0.0
1728558609591,MLN,0.3571,0.7,processed,15.0073,10.3088,10.3088,0.0
1728388034002,MLN,0.2347,0.3,processed,46.3887,19.6175,19.6175,0.0
1730706284715,MLN,0.3856,0.7,processed,32.9562,11.1833,11.1833,0.01
1726059998753,MLN,0.2636,0.7,processed,67.4363,60.1882,60.1882,0.0405
1728726729129,MLN,0.609,1.0,processed,88.3125,72.2776,72.2776,0.0
1711613100794,MLN,0.2427,0.3,processed,48.9436,36.5023,36.5023,0.0
1727171733575,MLN,0.4109,0.7,processed,26.4049,9.299,9.299,0.0
1727946132312,MLN,0.4594,0.7,processed,94.4086,76.6288,76.6288,0.0531
1713193331782,MLN,0.4828,0.7,processed,76.6772,45.5379,45.5379,0.0
1731411350107,MLN,0.3095,0.7,processed,75.2091,39.9799,39.9799,0.0
Image_1486,MLN,0.7347,1.0,processed,12.7016,4.813,4.813,0.0
1729260352075,MLN,0.4291,0.7,processed,78.5569,56.9833,56.9833,0.0569
1728289930099,MLN,0.3839,0.7,processed,79.9662,91.1808,91.1808,0.1733
1730452679368,MLN,0.5917,1.0,processed,86.7226,53.1426,53.1426,0.0034
1725533985596,MLN,0.4118,0.7,processed,56.7142,28.6854,28.6854,0.0
1731424898291,MLN,0.3453,0.7,processed,59.2713,18.3701,18.3701,0.0
1727265971912,MLN,0.3874,0.7,processed,64.1341,26.5428,26.5428,0.0041
1724071413784,MLN,0.4115,0.7,processed,72.1502,30.4915,30.4915,0.0
1728033495477,MLN,0.1814,0.3,processed,71.6173,61.9598,61.9598,0.0
1729070264309,MLN,0.3689,0.7,processed,26.4782,6.9038,6.9038,0.0022
1729253576857,MLN,0.4548,0.7,processed,72.6609,49.1539,49.1539,0.0355
1728293029990,MLN,0.3965,0.7,processed,87.6814,87.222,87.222,0.0232
1724940462714,MLN,0.6072,1.0,processed,19.5325,5.3102,5.3102,0.0004
1730360817997,MLN,0.5574,1.0,processed,40.9125,15.884,15.884,0.0
1732196107552,MLN,0.2698,0.7,processed,35.8468,23.2464,23.2464,0.0
1728643322253,MLN,0.4202,0.7,processed,71.5686,69.3037,69.3037,0.0
1727525459820,MLN,0.392,0.7,processed,85.6087,68.0368,68.0368,0.0
1727184392113,MLN,0.4392,0.7,processed,76.8258,62.1766,62.1766,0.0874
1731424100585,MLN,0.4824,0.7,processed,81.5326,33.7416,33.7416,0.0
1728040681253,MLN,0.356,0.7,processed,82.0928,80.0046,80.0046,0.8843
1727349660783,MLN,0.5064,1.0,processed,89.8957,94.1612,94.1612,0.0
1727430223912,MLN,0.5951,1.0,processed,48.3422,31.9464,31.9464,0.0
1711537786857,MLN,0.2843,0.7,processed,52.227,38.5688,38.5688,0.0
1727438466259,MLN,0.4619,0.7,processed,41.723,20.7176,20.7176,0.0
1725014317038,MLN,0.4163,0.7,processed,41.374,8.8667,8.8667,0.0
1728979827379,MLN,0.483,0.7,processed,12.3538,5.8896,5.8896,0.0
1731590582995,MLN,0.5879,1.0,processed,77.8887,38.4635,38.4635,0.0
1730884614724,MLN,0.4323,0.7,processed,74.7996,52.113,52.113,0.0009
1721815827456,MLN,0.4883,0.7,processed,93.2107,57.0317,57.0317,0.0
1726477275865,MLN,0.296,0.7,processed,78.4049,80.0116,80.0116,0.0
1726146730769,MLN,0.445,0.7,processed,63.9696,27.3837,27.3837,0.0087
1721817905181,MLN,0.377,0.7,processed,70.1253,66.0722,66.0722,0.0
Image_459,MLN,0.7494,1.0,processed,19.776,8.435,8.435,0.0
1727263879180,MLN,0.4481,0.7,processed,82.7216,57.3858,57.3858,0.0006
1728972891556,MLN,0.4045,0.7,processed,60.9441,22.1172,22.1172,0.1787
1730728248698,MLN,0.3313,0.7,processed,60.3852,51.9814,51.9814,0.0097
1711366490333,MLN,0.1928,0.3,processed,53.1952,68.2875,68.2875,0.0
1726582128927,MLN,0.4344,0.7,processed,52.0522,28.296,28.296,0.0037
1727174479812,MLN,0.5195,1.0,processed,84.549,92.3066,92.3066,0.0
1730704378247,MLN,0.4752,0.7,processed,31.8899,19.126,19.126,0.0036
1727170198202,MLN,0.4269,0.7,processed,63.5204,58.5144,58.5144,0.0
1731497628064,MLN,0.2212,0.3,processed,82.7348,89.4697,89.4697,0.0808
1726475592695,MLN,0.3647,0.7,processed,76.3798,85.2531,85.2531,0.0431
1728728291777,MLN,0.6017,1.0,processed,24.0307,17.6589,17.6589,0.0
1730452711291,MLN,0.7086,1.0,processed,58.5224,33.7283,33.7283,0.0184
1728385516866,MLN,0.4021,0.7,processed,8.6228,0.0043,0.0043,0.0
1726828819955,MLN,0.4031,0.7,processed,37.894,23.7193,23.7193,0.0
1726478785781,MLN,0.4364,0.7,processed,78.1266,61.0647,61.0647,0.0
1726053157243,MLN,0.437,0.7,processed,85.3912,82.7354,82.7354,0.0
1726303226688,MLN,0.5522,1.0,processed,38.4447,20.0718,20.0718,0.0002
1728044646984,MLN,0.2621,0.7,processed,79.759,18.4332,18.4332,0.0
1729161062143,MLN,0.4734,0.7,processed,39.5466,10.0792,10.0792,0.0
MLN_2808,MLN,0.7007,1.0,processed,38.0993,17.4499,17.4499,0.0486
1729247886437,MLN,0.3266,0.7,processed,74.1808,48.1486,48.1486,0.0131
1728727136578,MLN,,,filtered_bouncer,,,,
1722514834039,MLN,0.3972,0.7,processed,27.7091,12.3828,12.3828,0.0
1730194169297,MLN,0.432,0.7,processed,62.592,57.2988,57.2988,0.0957
Image_2522,MLN,0.7497,1.0,processed,5.6617,2.6451,2.6451,0.0
1728297236235,MLN,0.5133,1.0,processed,83.8211,67.5666,67.5666,0.0
1729157709381,MLN,0.4808,0.7,processed,63.664,31.1055,31.1055,0.0058
1728460668406,MLN,0.2796,0.7,processed,11.183,5.8423,5.8423,0.0
1727169751103,MLN,0.5906,1.0,processed,77.5347,57.1965,57.1965,0.0
1726302719528,MLN,0.4971,0.7,processed,50.6502,48.9957,48.9957,0.1591
MLN_2764,MLN,0.0005,-1,processed,-1.0,-1.0,-1.0,-1.0
1730882279006,MLN,0.4296,0.7,processed,62.1688,42.1318,42.1318,0.0
1726221540916,MLN,0.376,0.7,processed,61.5324,34.9396,34.9396,0.1653
1731592520525,MLN,0.3483,0.7,processed,89.1003,88.4098,88.4098,0.0
1728725903921,MLN,0.3226,0.7,processed,83.2013,87.0344,87.0344,0.0033
1730120868007,MLN,0.2675,0.7,processed,34.7221,13.5747,13.5747,0.0
1727859932151,MLN,0.4367,0.7,processed,86.6667,80.7184,80.7184,0.0
1730361920939,MLN,0.5069,1.0,processed,28.6265,19.9047,19.9047,0.0
1730967716660,MLN,0.5504,1.0,processed,76.1277,50.1922,50.1922,0.0
1727360061172,MLN,0.476,0.7,processed,82.3126,61.4162,61.4162,0.0
1729089424687,MLN,0.1518,0.3,processed,51.3807,89.8966,89.8966,0.0
1729941684933,MLN,0.3941,0.7,processed,86.6056,52.2493,52.2493,3.7984
1728483230720,MLN,0.4139,0.7,processed,16.9056,7.862,7.862,0.0
1726218768212,MLN,0.4234,0.7,processed,75.557,74.6708,74.6708,0.1288
1726836868018,MLN,0.4416,0.7,processed,42.5861,31.2428,31.2428,0.0
1727784489978,MLN,0.4378,0.7,processed,40.3764,18.686,18.686,0.0
1729089670654,MLN,0.3664,0.7,processed,27.3762,14.3056,14.3056,0.004
1726827620910,MLN,0.3109,0.7,processed,20.088,10.3343,10.3343,0.0
1723105089708,MLN,0.4049,0.7,processed,67.4735,66.0698,66.0698,0.0086
1711456534010,MLN,0.2212,0.3,processed,6.4313,2.8886,2.8886,0.0
1731674163520,MLN,0.3414,0.7,processed,32.0154,14.103,14.103,0.0
1731494156457,MLN,0.3787,0.7,processed,73.0031,62.3841,62.3841,0.076
1729434671619,MLN,0.2899,0.7,processed,58.2195,32.9116,32.9116,0.0
1728548667628,MLN,0.5046,1.0,processed,75.5182,49.6788,49.6788,0.1815
1728982906440,MLN,0.5013,1.0,processed,66.1423,46.3674,46.3674,0.4973
MLN_2783,MLN,0.747,1.0,processed,14.7334,3.5222,3.5222,0.0
1731649794313,MLN,0.4657,0.7,processed,66.6696,45.6237,45.6237,0.0
1731151998502,MLN,0.2568,0.7,processed,41.0058,18.6015,18.6015,0.0
1729253955355,MLN,0.355,0.7,processed,96.9293,90.8723,90.8723,0.0101
1726739680328,MLN,0.2965,0.7,processed,69.5993,69.5448,69.5448,0.4385
Image_1660,MLN,0.0001,-1,processed,-1.0,-1.0,-1.0,-1.0
1721301045539,MLN,0.4842,0.7,processed,68.6918,83.409,83.409,0.0
1726574085313,MLN,0.6448,1.0,processed,81.269,34.3879,34.3879,0.0132
1729071626218,MLN,0.473,0.7,processed,25.4852,10.7399,10.7399,0.0
1727257585289,MLN,0.4339,0.7,processed,95.1349,96.1009,96.1009,0.0
1729261557115,MLN,0.4372,0.7,processed,77.4492,58.0296,58.0296,0.0
1728385570866,MLN,0.6084,1.0,processed,46.0306,32.5848,32.5848,0.0
1730724540810,MLN,0.3639,0.7,processed,26.3235,23.4226,23.4226,0.096
1731147905289,MLN,0.6373,1.0,processed,86.4633,68.0536,68.0536,0.0546
1724940592922,MLN,0.411,0.7,processed,86.2313,82.3088,82.3088,0.0402
1727858636083,MLN,0.372,0.7,processed,80.4401,64.3502,64.3502,0.0
1727857877985,MLN,0.2925,0.7,processed,68.0325,82.634,82.634,0.0
1731065431917,MLN,0.3409,0.7,processed,79.0714,64.9552,64.9552,0.0199
1724074696610,MLN,0.3473,0.7,processed,70.9197,56.1407,56.1407,0.0092
1729163939114,MLN,0.2832,0.7,processed,12.7911,0.6676,0.6676,0.0
1731598141646,MLN,0.3321,0.7,processed,86.4597,73.3226,73.3226,0.0008
1729075823949,MLN,0.6676,1.0,processed,59.9307,19.7758,19.7758,0.0028
1724056221021,MLN,0.3787,0.7,processed,85.389,39.4301,39.4301,0.0
1712667570432,MLN,0.3492,0.7,processed,8.5336,6.2687,6.2687,0.0
1729157281718,MLN,0.5845,1.0,processed,84.656,50.7448,50.7448,0.0618
1712389679767,MLN,0.5899,1.0,processed,13.4645,8.6718,8.6718,0.0
1723810473892,MLN,0.4209,0.7,processed,72.4635,73.0533,73.0533,0.0871
1731424623839,MLN,0.3102,0.7,processed,83.181,43.9213,43.9213,0.0
1726140038989,MLN,0.5797,1.0,processed,55.3411,37.0056,37.0056,0.4202
1732195990091,MLN,0.2069,0.3,processed,46.3743,41.471,41.471,0.0
1726837113920,MLN,0.4711,0.7,processed,68.3387,38.7597,38.7597,0.0
1729252725427,MLN,0.4151,0.7,processed,44.0084,2.8994,2.8994,0.0006
1729154815222,MLN,0.5361,1.0,processed,68.4845,69.5781,69.5781,0.0
1721823544304,MLN,0.4863,0.7,processed,95.2803,77.143,77.143,0.0
1730731663586,MLN,0.3446,0.7,processed,99.3605,88.6631,88.6631,0.0
1713001561948,MLN,0.3192,0.7,processed,55.0784,69.0969,69.0969,0.0
1727429478322,MLN,0.5481,1.0,processed,55.6528,22.799,22.799,0.0
1727956331195,MLN,0.427,0.7,processed,79.0784,33.7726,33.7726,0.0
1726484722218,MLN,0.3815,0.7,processed,71.3046,15.138,15.138,0.0024
1730793871826,MLN,0.4364,0.7,processed,74.2617,40.6357,40.6357,0.0296
1729168872942,MLN,0.3228,0.7,processed,90.4489,76.1224,76.1224,0.1627
1728644837267,MLN,0.4751,0.7,processed,58.9643,32.8002,32.8002,0.0
1726489361200,MLN,0.4896,0.7,processed,83.5139,44.7536,44.7536,0.0003
1729246339831,MLN,0.5105,1.0,processed,64.0347,44.1118,44.1118,0.0776
1727361534057,MLN,0.3156,0.7,processed,69.6818,41.2949,41.2949,0.0
1726474091223,MLN,0.4908,0.7,processed,78.5614,32.5723,32.5723,0.0014
Image_3335,MLN,0.0,-1,processed,-1.0,-1.0,-1.0,-1.0
MLN_223,MLN,0.6352,1.0,processed,33.4964,10.9394,10.9394,0.0
1721983693967,MLN,0.4073,0.7,processed,73.3056,75.9969,75.9969,0.0
1730534967718,MLN,0.6219,1.0,processed,69.2036,17.5561,17.5561,0.5015
1726145862228,MLN,0.262,0.7,processed,50.4078,38.5126,38.5126,0.0031
1731147450056,MLN,0.5842,1.0,processed,92.9208,70.4136,70.4136,0.0
1729248629895,MLN,0.3758,0.7,processed,45.9026,6.6681,6.6681,0.0
1727171016204,MLN,0.5753,1.0,processed,20.615,7.0252,7.0252,0.0
1728303097521,MLN,0.2989,0.7,processed,29.9957,3.1014,3.1014,0.0
1731667542955,MLN,0.434,0.7,processed,71.5926,30.5506,30.5506,0.1512
1725268074942,MLN,0.4952,0.7,processed,37.9219,20.677,20.677,0.0
1729248018094,MLN,0.3531,0.7,processed,80.6014,62.6087,62.6087,0.014
1728562305705,MLN,0.4059,0.7,processed,17.0079,4.0938,4.0938,0.0
1726128874923,MLN,0.5373,1.0,processed,76.0953,43.2041,43.2041,0.4481
1728730750553,MLN,0.4651,0.7,processed,82.5304,41.3554,41.3554,0.0
1711361797655,MLN,0.8533,1.0,processed,91.9377,80.7614,80.7614,0.2864
1730272111305,MLN,0.3824,0.7,processed,45.637,23.5837,23.5837,0.0248
1728562951505,MLN,0.3268,0.7,processed,32.6982,12.8654,12.8654,0.0
1728650368159,MLN,0.465,0.7,processed,71.9473,72.7144,72.7144,0.004
MLN_2,MLN,0.7024,1.0,processed,45.1838,11.3041,11.3041,0.0
1727860117352,MLN,0.215,0.3,processed,60.1002,53.9161,53.9161,0.0006
1728117398505,MLN,0.3946,0.7,processed,76.6337,45.6783,45.6783,0.0
1731577331748,MLN,0.4706,0.7,processed,84.1112,56.2662,56.2662,0.0
1731147987678,MLN,0.4484,0.7,processed,52.0684,10.848,10.848,0.0
1730190131770,MLN,0.4004,0.7,processed,62.9929,26.622,26.622,0.0
1727867600413,MLN,0.4973,0.7,processed,90.0428,80.3256,80.3256,0.0129
1731493757421,MLN,0.4225,0.7,processed,89.6044,61.4802,61.4802,0.0
1712735785728,MLN,0.3772,0.7,processed,4.0004,0.8592,0.8592,0.0
MLN_1554,MLN,0.2186,0.3,processed,73.6599,25.6358,25.6358,0.0
1727955502089,MLN,0.6443,1.0,processed,72.602,36.5287,36.5287,0.0
1726232718324,MLN,0.6104,1.0,processed,40.3127,13.7588,13.7588,0.0072
1731495760735,MLN,0.1997,0.3,processed,66.2947,64.8905,64.8905,0.0
1728295430193,MLN,0.5917,1.0,processed,53.0416,45.0044,45.0044,0.0
1727086663172,MLN,0.436,0.7,processed,37.9116,26.7705,26.7705,0.0003
1721822748851,MLN,0.4088,0.7,processed,88.8811,95.4503,95.4503,0.0
1728645588777,MLN,0.5994,1.0,processed,26.2248,10.2856,10.2856,0.0
1721893885013,MLN,0.4608,0.7,processed,15.6257,9.3086,9.3086,0.0
1729777453345,MLN,0.3936,0.7,processed,66.478,56.711,56.711,0.0
1727686223280,MLN,0.3997,0.7,processed,68.2367,62.3132,62.3132,0.0
1726829523815,MLN,0.3697,0.7,processed,71.5464,32.4287,32.4287,0.0
1727429227997,MLN,0.3957,0.7,processed,93.4585,99.1674,99.1674,0.0
1728298715523,MLN,0.3913,0.7,processed,91.6211,80.2171,80.2171,1.3174
1730972362130,MLN,0.5033,1.0,processed,57.3467,28.1055,28.1055,0.0
1731573934508,MLN,0.4162,0.7,processed,25.578,5.0724,5.0724,0.0
1727771589216,MLN,0.3066,0.7,processed,59.7692,23.2832,23.2832,0.0
1729165434463,MLN,0.44,0.7,processed,71.2428,38.7654,38.7654,0.0251
1729687924853,MLN,0.4404,0.7,processed,18.4244,14.3362,14.3362,0.0
1729672747080,MLN,0.2671,0.7,processed,84.4033,59.5859,59.5859,0.0065
1726825222682,MLN,0.3755,0.7,processed,76.4519,74.4745,74.4745,0.0
1726741725081,MLN,0.3207,0.7,processed,70.1034,73.2513,73.2513,0.0723
1728292064629,MLN,0.5031,1.0,processed,87.7891,49.2781,49.2781,0.0
1731572543349,MLN,0.4333,0.7,processed,73.4616,50.2149,50.2149,0.0034
1726577028865,MLN,0.3869,0.7,processed,23.1011,5.5142,5.5142,0.0024
1728648162426,MLN,0.4158,0.7,processed,88.8945,70.7234,70.7234,0.0
1729512499055,MLN,0.2628,0.7,processed,59.1497,34.952,34.952,0.0
1727085507187,MLN,0.5054,1.0,processed,88.0579,62.9192,62.9192,0.0
1727699436965,MLN,0.4527,0.7,processed,84.2228,93.9751,93.9751,0.038
1711545695737,MLN,0.2186,0.3,processed,21.3995,3.271,3.271,0.0
1729322212146,MLN,0.5568,1.0,processed,59.8843,38.6541,38.6541,0.0007
1724737611391,MLN,0.1945,0.3,processed,63.4284,76.2825,76.2825,0.0336
1731574016427,MLN,0.8761,1.0,processed,84.8757,49.318,49.318,0.0
1727351703294,MLN,0.3767,0.7,processed,75.1003,95.3097,95.3097,0.0
1726232261590,MLN,0.302,0.7,processed,53.862,44.7168,44.7168,0.2119
1728901442076,MLN,0.4214,0.7,processed,20.2587,2.4164,2.4164,0.0
MLN_2586,MLN,0.7483,1.0,processed,2.1879,0.8785,0.8785,0.0006
1731157246887,MLN,0.2311,0.3,processed,62.041,18.3053,18.3053,0.0
1726128707215,MLN,0.2773,0.7,processed,67.9571,65.3534,65.3534,0.0
1728884669750,MLN,0.5109,1.0,processed,66.8699,19.278,19.278,0.0
1726048937467,MLN,0.3884,0.7,processed,87.3458,76.2771,76.2771,0.0
1727869285635,MLN,0.4715,0.7,processed,46.8828,21.4424,21.4424,0.0
1731578331531,MLN,0.4348,0.7,processed,80.773,49.7062,49.7062,0.0
1730367855831,MLN,0.4263,0.7,processed,92.6447,82.9625,82.9625,0.0
1727356985225,MLN,0.4838,0.7,processed,78.4879,69.9448,69.9448,0.0
1730362449089,MLN,0.5669,1.0,processed,37.624,14.9931,14.9931,0.0033
1729165747048,MLN,0.4188,0.7,processed,63.0248,39.5994,39.5994,0.0003
1727092323784,MLN,0.4517,0.7,processed,71.1216,78.7717,78.7717,0.0053
1711547309357,MLN,0.3801,0.7,processed,58.6645,62.1612,62.1612,0.0004
MLN_1762,MLN,0.9932,1.0,processed,20.3594,8.4298,8.4298,0.0001
1727430524940,MLN,0.5922,1.0,processed,87.5357,60.2355,60.2355,0.0007
1728295547657,MLN,0.4187,0.7,processed,76.0418,79.3282,79.3282,0.2166
1727877165642,MLN,0.3289,0.7,processed,51.1754,44.833,44.833,0.0
MLN_2137,MLN,0.961,1.0,processed,11.0108,4.6788,4.6788,0.0
1729494728078,MLN,0.4805,0.7,processed,77.9089,43.617,43.617,0.0538
1712571275115,MLN,0.5972,1.0,processed,52.9576,53.2053,53.2053,0.0
Image_2847,MLN,0.7491,1.0,processed,3.1009,1.0372,1.0372,0.0
1728131938721,MLN,0.3792,0.7,processed,39.2885,14.7097,14.7097,0.0
1725276872638,MLN,0.2763,0.7,processed,3.5433,44.0634,44.0634,0.0
1730884315203,MLN,0.572,1.0,processed,63.4714,35.6383,35.6383,0.0002
1727866341809,MLN,0.3221,0.7,processed,86.9341,92.2019,92.2019,1.3211
1728030952543,MLN,0.3227,0.7,processed,86.9151,68.5342,68.5342,0.088
1727946568038,MLN,0.5161,1.0,processed,59.3919,45.4648,45.4648,0.0
1728643234756,MLN,0.5325,1.0,processed,55.674,25.6281,25.6281,0.0
1724841869414,MLN,0.3882,0.7,processed,73.0117,45.2651,45.2651,0.0007
1731575642772,MLN,0.5485,1.0,processed,58.6499,24.2782,24.2782,0.0
1730371151440,MLN,0.5455,1.0,processed,64.4953,27.2263,27.2263,0.3248
1727091719988,MLN,0.3941,0.7,processed,61.8564,41.6056,41.6056,0.0003
MLN_1832,MLN,0.1002,-1,processed,-1.0,-1.0,-1.0,-1.0
1728293838332,MLN,0.3688,0.7,processed,62.6964,31.395,31.395,0.0423
1726742292740,MLN,0.3668,0.7,processed,89.271,87.7487,87.7487,0.0
1731490194181,MLN,0.4932,0.7,processed,58.9264,33.583,33.583,0.0
1726663122025,MLN,0.5202,1.0,processed,77.3202,36.3354,36.3354,0.0085
Image_2527,MLN,0.7498,1.0,processed,16.1924,9.344,9.344,0.0
1730201321275,MLN,0.5895,1.0,processed,74.1388,59.6482,59.6482,0.1025
1730709807498,MLN,0.3972,0.7,processed,75.395,38.4327,38.4327,0.0
1728649944883,MLN,0.2997,0.7,processed,30.5283,23.1456,23.1456,0.0
1726217632629,MLN,0.4286,0.7,processed,14.8045,2.8769,2.8769,0.0112
1726835202630,MLN,0.3467,0.7,processed,76.1654,44.8573,44.8573,0.0
1731575080852,MLN,0.4987,0.7,processed,55.9302,29.7759,29.7759,0.4125
1729252312083,MLN,0.5406,1.0,processed,57.3973,11.04,11.04,0.0007
1726224771354,MLN,0.1947,0.3,processed,73.3348,75.4089,75.4089,0.0
1731309575976,MLN,0.1623,0.3,processed,78.3286,32.71,32.71,0.0016
1729597011768,MLN,0.3402,0.7,processed,57.8985,23.6424,23.6424,0.0
1728901291758,MLN,0.4622,0.7,processed,64.5716,19.6956,19.6956,0.0
1724738673196,MLN,0.3409,0.7,processed,84.953,52.5171,52.5171,0.0004
1731649131216,MLN,0.4675,0.7,processed,88.3207,71.6839,71.6839,0.0014
1726823533365,MLN,0.4675,0.7,processed,83.0321,55.1685,55.1685,0.0
1726216829059,MLN,0.4168,0.7,processed,70.5502,44.6885,44.6885,0.0227
1730201169500,MLN,0.4778,0.7,processed,64.9965,56.2125,56.2125,0.1741
Image_3990,MLN,0.0,-1,processed,-1.0,-1.0,-1.0,-1.0
1727162092064,MLN,0.4994,0.7,processed,14.724,6.1407,6.1407,0.0
1730808975292,MLN,0.4318,0.7,processed,50.7138,21.9542,21.9542,0.0093
1731577227760,MLN,0.5412,1.0,processed,42.6289,14.4162,14.4162,0.0002
1731665069194,MLN,0.4234,0.7,processed,84.1371,72.4742,72.4742,0.1427
1728046387457,MLN,0.4011,0.7,processed,94.9491,96.1022,96.1022,0.0017
1730190002919,MLN,0.5602,1.0,processed,82.6779,51.9027,51.9027,0.0773
1727687870369,MLN,0.5461,1.0,processed,91.6583,79.1556,79.1556,0.0
1727349707893,MLN,0.4991,0.7,processed,80.6085,61.292,61.292,0.0
1727269071134,MLN,0.4006,0.7,processed,63.3399,25.8138,25.8138,0.0
1728464523481,MLN,0.5172,1.0,processed,96.1075,57.368,57.368,0.0
1729148688130,MLN,0.5825,1.0,processed,26.3567,14.221,14.221,0.3832
1727956144420,MLN,0.3801,0.7,processed,86.2071,48.6555,48.6555,0.0
1727165713665,MLN,0.2273,0.3,processed,63.3083,96.473,96.473,1.5711
1731055394017,MLN,0.4598,0.7,processed,70.7702,29.8262,29.8262,0.0009
1727340530998,MLN,0.4768,0.7,processed,73.3148,60.8866,60.8866,0.0
Image_1079,MLN,0.6262,1.0,processed,26.6111,5.1892,5.1892,0.0
1729082330904,MLN,0.5357,1.0,processed,45.3678,14.946,14.946,0.0
1729327956415,MLN,0.3481,0.7,processed,71.6354,46.638,46.638,0.1141
1731497353152,MLN,0.3482,0.7,processed,71.7155,42.1512,42.1512,1.543
MLN_1492,MLN,0.8585,1.0,processed,37.5781,12.2671,12.2671,0.0004
1729077542699,MLN,0.4013,0.7,processed,37.6228,13.9578,13.9578,0.003
1726740876899,MLN,0.2985,0.7,processed,76.0514,55.7025,55.7025,0.0
1722859184798,MLN,0.3343,0.7,processed,62.8634,59.4832,59.4832,0.0044
1730200013670,MLN,0.3532,0.7,processed,86.9889,87.786,87.786,0.0
1729322193645,MLN,0.4839,0.7,processed,42.9808,17.8654,17.8654,0.0174
1726836693372,MLN,,,filtered_bouncer,,,,
1728295433190,MLN,0.5264,1.0,processed,68.1951,40.8801,40.8801,0.0
1727865197540,MLN,0.4132,0.7,processed,88.2286,99.737,99.737,1.1514
1726053864427,MLN,0.3294,0.7,processed,80.6667,77.8549,77.8549,0.0008
1726146713793,MLN,0.4528,0.7,processed,72.8046,81.4927,81.4927,0.0
1727862729534,MLN,0.4219,0.7,processed,82.3043,83.1633,83.1633,0.0
1726901076801,MLN,0.4815,0.7,processed,83.8385,70.9417,70.9417,0.0219
1726050644683,MLN,0.3912,0.7,processed,74.4155,45.7954,45.7954,0.0
Image_2818,MLN,0.7467,1.0,processed,4.7219,2.6293,2.6293,0.0
MLN_267,MLN,0.5806,1.0,processed,35.5682,9.2933,9.2933,0.0
1726559705423,MLN,0.3708,0.7,processed,82.6143,70.4683,70.4683,2.7939
1727083839943,MLN,0.3877,0.7,processed,72.4462,57.3706,57.3706,0.0
1726905245946,MLN,0.3908,0.7,processed,74.2491,67.5175,67.5175,0.0
1726147504718,MLN,0.3841,0.7,processed,68.0757,60.8788,60.8788,0.0458
1732192422221,MLN,0.2823,0.7,processed,58.0083,34.683,34.683,0.0
1728650982638,MLN,0.3676,0.7,processed,69.5901,21.1871,21.1871,0.0
MLN_2164,MLN,0.737,1.0,processed,74.6329,51.582,51.582,0.0001
1721230136912,MLN,0.4966,0.7,processed,22.7979,14.1452,14.1452,0.0
1730448909286,MLN,0.4131,0.7,processed,68.4273,31.2151,31.2151,0.1143
1727343114822,MLN,0.5247,1.0,processed,90.1774,91.8481,91.8481,0.0
1731590264117,MLN,0.4022,0.7,processed,75.3295,71.2723,71.2723,0.0587
1728482629834,MLN,0.325,0.7,processed,84.9007,90.8642,90.8642,0.0
1727431670176,MLN,0.6214,1.0,processed,88.2724,86.1745,86.1745,0.0
1728982123989,MLN,0.5767,1.0,processed,51.8482,41.1525,41.1525,0.6034
1726225092278,MLN,0.4499,0.7,processed,80.5955,53.0532,53.0532,0.1141
1727428329073,MLN,0.3849,0.7,processed,52.7269,48.351,48.351,0.0
1730541318947,MLN,0.4606,0.7,processed,88.177,72.3306,72.3306,0.0171
1727096753577,MLN,0.3761,0.7,processed,14.2642,5.5293,5.5293,0.0
1726134471107,MLN,0.527,1.0,processed,38.213,8.967,8.967,0.0
1729593518737,MLN,0.4342,0.7,processed,58.6119,45.0211,45.0211,0.0
1711356423537,MLN,0.1208,-1,processed,-1.0,-1.0,-1.0,-1.0
1727516955689,MLN,0.5488,1.0,processed,94.8159,52.1592,52.1592,0.0
1726651448069,MLN,0.4439,0.7,processed,66.1891,56.5084,56.5084,0.0
1730709780736,MLN,0.3556,0.7,processed,38.512,46.1424,46.1424,0.0
1730795282829,MLN,0.353,0.7,processed,91.3137,73.9173,73.9173,0.0
1726564404194,MLN,0.4324,0.7,processed,33.5672,3.736,3.736,0.0
MLN_2677,MLN,0.5301,1.0,processed,62.7039,19.5863,19.5863,0.0001
1726487680928,MLN,0.3235,0.7,processed,34.2288,22.8716,22.8716,0.0932
Image_1184,MLN,1.0,1.0,processed,52.8185,18.0785,18.0785,0.0
1728986122660,MLN,0.4912,0.7,processed,86.6022,41.7639,41.7639,0.0049
MLN_914,MLN,0.862,1.0,processed,90.1437,45.5498,45.5498,0.0
1728030522652,MLN,0.2622,0.7,processed,80.8697,82.6418,82.6418,0.2741
1730101854276,MLN,0.5193,1.0,processed,81.1223,46.2787,46.2787,0.0
1729154934186,MLN,0.4112,0.7,processed,80.3083,98.7021,98.7021,0.0013
MLN_2340,MLN,0.698,1.0,processed,47.3569,25.017,25.017,0.0
1727697000043,MLN,0.4479,0.7,processed,64.1075,40.8595,40.8595,0.0
1727427445428,MLN,0.4082,0.7,processed,58.0097,24.3373,24.3373,0.0
1727859654583,MLN,0.3583,0.7,processed,84.5776,96.5781,96.5781,0.0
